edan menang lihat ya ampun kartu r gue banget	hate speech
nahklo partai komunis indonesia alias partai korupsi indonesia ganyang	hate speech
perempuan kayak mending mati deh jelek enggak usah sok make up artist	abusive
jual gue kayak jablay	hate speech
bijak tugas jajar kereta listrik doang tumpang doang xexxbxefxbxf suruh orang erti erti butuh orang bangkai	hate speech
titit nya sambung pakai accessoris	hate speech
mata gue pas sipit aneh banget	neutral
banci gigih natural killer uniform resource locator	hate speech
waspada cina komunis indonesia	hate speech
banci kampung heeee	abusive
gembel ganteng kasihan cinta asyik asyik hebat	hate speech
deklarasi pilih kepala daerah aman anti hoaks toga jemirahan jabon	neutral
setia usaha agung pas datuk takiyuddin hasan sahkan cuba pinda lembaga party presiden party	neutral
najis	hate speech
sastra e karl mark pentol komunis rusia	neutral
otak kayak bool deh mes makan silit	hate speech
ganti rezim kacung cebong	abusive
cina hak larang	hate speech
hebat bicara cinta pegang alquran pegang hidup alquran bicara cinta perang bunuh penggal	hate speech
jomlo jablay	hate speech
perjaka jual sok sok an booking tante idiot anjir	abusive
rev pilih ulama kafir munafik	abusive
jaga bersih lingkung orang melek wajib buang sampah bicara tugas bersih	neutral
sejuk gila kantor kulit buaya	neutral
ooo macam itu kena imbang nakal kucing anjing abang lainlain dark side bright side chill sosial kalai tak ada lengkap haha k bang selamat maju jaya terima kasih	neutral
solusi ganti presiden dampak signifikansekurangnya obat cegah sakit parah	hate speech
gampang kak buka handphone buka browser ketik budaya palembang sila nikmat ajar gratis	neutral
gerombol onta bela umat politik praktistgb demokratis umat pikir modernsalut tuan guru bajang	neutral
culun mending kampung jess	abusive
goyang jilboobs mantap nih hyper kontol nntadi squirt xfxfxxdxfxfxxdxfxfxxdnnyang tonton live nya besok doixexxa	hate speech
islam indonesia islam nusantara islam modifikasi rupa masuk budaya indonesia agam islam nusantara islam toleran	neutral
presiden aspek indonesia mbak anti investasi asing ubah invasi asing wajib warga negara lawan	neutral
pkl waktu indonesia bagi barat kepala unit bina masyarakat inspektur polisi dua mt hutasoit laksana sambang pesan aman dan tertib masyarakat pilih gubernur pilih kepala daerah karyawan bank rakyat indonesia ranting muara damenra silit dan kawan kawan desa hutanagodang camat muara kabupaten tap utara	neutral
kalimantan tuju batu bara nya keruk listrik megap	neutral
fardu kifayah hukum wajib ajar islam pilih presiden utus kalang santri sokong ulama maju pimpin negeri	neutral
ha bangkai nih truk	abusive
nahdliyin setop hina hadap maruf amin	neutral
cebong kampret onta singgung laut	abusive
risa pulang latih khusus iris hazel milik tangkap siluet orang gadis gadis asingnnbelum risa temu gadis radio tinggal kerja r	neutral
haha orang gila bicara caknmakanya micin biar otak encer congnngomong ngawur muslim muslim silit taubabi	abusive
coba kaca introspeksiapakah keluarga pakai hijab komunis jgaotak pakai properti orang	hate speech
muhammadiyah inggris jalin kerja sama kendali ekstrem	neutral
neraka kena bom surga orang di muka bumi masuk goku	neutral
bot ih liebe ih arti bot kasih ipad barusan cemplung jamban kuda xexxaxccxafxcdxaxexxaxccxafxcdxa	hate speech
copot darmin nasution menteri ekonomi ekonomi bodoh turun daya beli jabat	abusive
bodoh anjir bodoh tertawa gue tertawa astagfirullah humor banget uniform resource locator	hate speech
mata picek cukknora lihat prestasi jokowinnguoblokkkntolol	abusive
hasil penjara ahok alumni dukung rizieq lengser jokowi lebaran	hate speech
coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin anggap kafir peluk kristen hindu buddha dan lain lain peluang masuk surga fatwa saudi jin adal	neutral
hujan lebat langit gelapgelita guruh kilat sumbat jari telinga masingmasing dengar suara petir ke ranah takut mati masakan lepas allah me	neutral
cerdas konseptual	neutral
nama yoonxexxgi nnucapan putus iring sergap mata asa antuk gigit bibir ragu gapai gelas minum wine tinggal	neutral
bismillah melayu raya tanah melayu macammacam nama dengar kaji jajah tanah melayu thread kupas serba bani jawi	neutral
nak kawin nih kena simpan duitilmu agama kena benda kena senang cerita	neutral
aduh lucu banget adik kelas gue pas lapor bang field trip taman safari heran nama teman arisan keluarga bawa sekolahannntai arisan	hate speech
main anjing	hate speech
hebat arif suku badui hutan jaga budaya nafas hidup hidup jaga imbang alam	neutral
ya iya gilir ramai ngebelandulu pas idol mati sedih doang serbu gilaannyang sarap maaf	hate speech
sabar doa usaha ikhtiar mudah mudah bentar ganti presiden pakai sontek pakai plangaplongo	hate speech
umat islam mksdnfpi hati muslim nista islam bajing muslim onar kecut lari mesumnapa islam islam gilir mesum islam onar islam	abusive
warga semarang prihatin kontroversi puisi gus mus	neutral
celeng nya bang acon susah banget xfxfxxa	abusive
cari musuh dasar ana cebong kampret	abusive
tuju dewan wakil rakyat menteri jabat negara wajib potong masuk presidenntiap pegawai negeri sipil potong jgnpegawai swasta potong	neutral
nih akun hasil bodoh kaum bikin kaumkaumnya biar jokowi anti islam wkwk	hate speech
juara tipu junjung bani kampret	abusive
turun cina sipit	neutral
amin rais bikin kacau suruh reformasi pilih kepala daerah salah hasil	hate speech
fahri hamzah presiden komisi berantas korupsi bubar uniform resource locator	hate speech
takut banci uniform resource locator	hate speech
lindung masyarakat wilayah tawangsari bulu lihat terima bekal pam pilih kepala daerah serentak	neutral
bolot	hate speech
native speaker yannmother languagenya englishnnkomen jaga bangsat	abusive
kita kita nyata bangkai	hate speech
salah tulis salah bu maksud nya cebong muda kampung xfxfxxxfxfxxxfxfxx	abusive
nama guna absurd first impression bikin enak imajinasi ganteng etik pas coba ngewe direct message enak banget harap direct message nyata	neutral
admin presiden pm	neutral
stw singaraja suka kontol uniform resource locator	hate speech
kafir haram pimpin monyet	abusive
shio baekhyun monyet	neutral
ceruk pasar pasar pasar butuh contoh asuransi pensiun tentara us orang pensiun tentara pensiun tentara asuransi alat butuh orang cacat orang cacat ta	neutral
kiai staquf suku ras biar mudah paham nalar bahlul arab sembah sodor arab bani saud pro israel eh pura	abusive
laku dosa anis sandi bully rendah orang jahat licik bully rendah dunia kejam kawan xfxfxxa	neutral
om om ajar agama buddha hindu coba ajar buka mulut	neutral
alam kerja part time cina best kerja melayu haha	neutral
tidak kuat jijik ku cepat xfxfxxc asa kejar napas sungkan wkwk	neutral
bubar dewan wakil rakyat bubar save komisi berantas korupsi	hate speech
hehe akhirnyaternyata pasar global jgtdk batas lokal asing asing jujur sajaxfxfxxxfxfxxxfxfxxxfxfxxxfxfxx	neutral
gue diving mampus junedi	abusive
suciwati revolusi mental jokowi omong kosongbualan tuju komen uniform resource locator	hate speech
marah orang rupiah panggil sipit hoshi suka mata manansepele ah fisiknmungkin pakai definisi hoshi milik mata sipit deh	neutral
otak makelar jual aset negara maling aset negara xfxfxxuser pertamina jual isi tenaga kerja asing tiongkok xexdxgantipresiden nurl	hate speech
akun siti fatimah komen laman ringkas ajaparah bejat malu moga sehat sabar semangat suara	abusive
bawang putih kafir haram laginhikshikshiks	abusive
tuju ahoker lengser prabowo jokowi hancur penjara karuan uniform resource locator	hate speech
rawan join buah gera arus rindu pimpin nasional nasionalis islam moderat cak imin the next wakil presiden join	neutral
onta nsd	neutral
umpan pakai biar mancing buaya	neutral
komunis abad partai komunis indonesia kecoak makan kecoak	abusive
retweeted ikko pribumi tiru horas horas horas kapal feri presiden unjung pulau samosir rangkai kunjung kerja presiden sambut upacara adat samosir pekik horas horas horas	neutral
mata lu picek janji jokowi tagih susilo bambang yudhoyono mata picek blok xfxfxxxfxfxx	abusive
indonesia tahan kuat ekonomi politik hun pilih kerja sama simpan beda agama	neutral
freeport kuasa asing perintah jokowi jonan menteri energi dan sumber daya mineral freeport ambil alih saham jonan jos	neutral
as claran anak pintern dongon koplakn cantik idot tak tau malu urat malu putusn butt muka nya imut banget	abusive
menteri agama riset guru tinggi agama islam negeri orientasi publikasi artikel scopus jenis tantang umat islam guru tinggi agama islam negeri pangkal data rujuk bangun database ulama nusantara	neutral
presiden buruk sejarah bangsa cebong	abusive
me nusantara arti nasionalisasi aset asai asing laku pimpin sungguh nasionalis patriotisnnnusantara versi proxy tuju lemah tahan nusantaranasional bangsa	neutral
foto profil nya pesawat bilang cinta produk asingdari sederhana sajakita ukur parah tingkat munafik mulbh langsung terjun pesawat biar sesuai	neutral
remuk rengginang cocot ah	hate speech
ku padah eh even bodoh bulak curang ompu nya still segal sayang eh bodoh sikpande hrgaixexxa	abusive
acara mutu ulah mantan aktivis bagaimana nih organisasi masyarakat mahasiswa gembong partai komunis indonesia musuh bebuyutan himpun mahasiswa islam	neutral
ayo pilih alin alin bawel banget omong lihat banci jalan omong	hate speech
adopsi perintah pusat nih  	neutral
prof prof bilang forum buka kacau biar prof muka agama ulama melur	neutral
biadab oknum aparat keparat	abusive
haha jancuk	hate speech
untung kuntig	neutral
kaisoo couple hangat bandara tanggal maret kemarin kalah hunhan korea cina cina korea kau suka banget deketdeket do kaisoo fact	neutral
wkwk mampus salah gue blok jaman jokowi ahok calon gubernur gaya intip intip anies sandi uniform resource locator	hate speech
orang asing obrol bosan tunggu transit teman	neutral
mata picek mata lihat belah	abusive
maaf twitter kali orang bego	hate speech
kocak kalabong dungu	abusive
catat buka lupa alam pilih kepala daerah daerah khusus ibukota jakarta usung partai gerindra hasil tumbang tahan usung koalisi motor	neutral
kenal awal pribadi perempuan pilih kepala daerah bondowoso  radar jember	neutral
di sana mayoritas buddha pendeta demo googling video demo thailand biar tau	neutral
komunis main	neutral
suka kesal orang pas gue confess gue gilir gue jomlo tau bicara silit	hate speech
ehhhhh bandot kritik jokowi mencret darah is okntpi hina fitnah ambil tindak jokowi presiden pimpin negara pimpin agama salah kaprah luuuu	abusive
balas usir buddha ajar etnis muslim rohingya singkir data sensus duduk myanmar	hate speech
astagfirullah mata gue noda kutuk erti bokep xfxfxxad	abusive
allah panggil orang mampu tetapi allah mau yang rindu yang baitullah	neutral
kontol iya hapus	abusive
obat monyet kedih uniform resource locator	neutral
pergi bangkai	abusive
bingung toleransi bikin gue pikir alas katolik paus wakil kristus	neutral
tertawa kunti	neutral
amin rabi tolong indonesia alah lebiiihhhh	hate speech
ustaz partai adil sejahtera yudi widiana tilap duit bahasa agama juz liqo felix kwetiau alumni diam pura budekgiliran buxexxa	abusive
amin moga istiqomahnjgn khawatir cibir orang anggap ujianningat orang dulunya suram kafir taubat tokoh juang agama islam	neutral
video call gubernur dinas istanbul turki video call lapor hibur malam karaoke sense diskotik e tic tutup hormat keras bantu ole	neutral
bela pancasila daulat negara dukung lengser ancam nyata	hate speech
proyek saracen ganjal lantik anies temu saracen foto tokoh partai politik	hate speech
ahok kutil babi	abusive
soekarno konotasi rejim anti demokrasindg embel presiden umur hidup	neutral
hajar ganyang partai komunis indonesia uniform resource locator	hate speech
bangkai kg tidur siang	hate speech
jokowi kasihan goreng pbb	hate speech
amin moga jokowi presiden	neutral
meni sekalidaripada simpang lgbtmenikahlah hidup berkahdunia rusak zina gera stop kawin	neutral
kepala polisi republik indonesia mundur jabat	hate speech
daya ekonomi pesantren ulama jawa barat dukung jokowi pilih presiden tetap jokowi	neutral
semangat kantor staf presiden publikasi giat presiden rakyat tau presiden kerja keras bangun bangsa kerja kerja kerja	neutral
cocot	hate speech
tuju dukung presiden upaya kuasa asing ekspor mentah ganti kontrak rugi indonesia	neutral
kristen nusantara contoh huria kristen batak protestan huria kristen batak protestan gereja kristen jawa gereja kristen jawa gereja pasundan gereja manado gereja malu gereja papua dan lain lain ciri khas sesuai tradisi suku	neutral
bentar utang susilo bambang yudhoyono njiiieng	hate speech
masyarakat tionghoa pancasialis orang jawa ekspos contoh nyata kwik ekonom ustaz felix siauw xfxfxx	hate speech
freeport tak akan diam negosiasi kalah	neutral
negara kayak tipu bocah sekolah dasar dokumen hilang huh	hate speech
allah subhanahu wa taala sembah dungu biadab	abusive
ogah prabowopak gatot oke	hate speech
baca cerdas biar cap goblok nnjustkiddingnnb orang intelligence quotient di atas ratarata erti tulis	neutral
calon gubernur jawa nomor urut program unggul rival kait buka lapang kerja juta ganjar situasi ekonomi buka lapang	neutral
burik iya burik panuan kutu jamur ha rang ajar	hate speech
we jancuk ajar	hate speech
amin rais himbau masyarakat salah pilih pimpin	neutral
jaman gue negeri kamis pakai baju kotak kayak seragam sekolah kristen jumat wajib pakai celana doang pakai baju koko xfxfxx	neutral
najis kirim pesan tidak jelas direct message gue balas bodoh gue doa pentaslo menang	abusive
cowok bacot anjing gue gampar	abusive
rizal ramli mayoritas masyarakat jokowi klik rmol calon presiden rakyat	neutral
indonesia lawyers club boediono century intens lupa kunci butuh ganti presiden	hate speech
maju gubernur sengsara rawan	hate speech
orang baikdan anggap baikpaling munafik berpurabaikkarena	neutral
kristen prinsip enkulturasi agama katolik indonesia kristen indonesia asing islam kental arab	neutral
copras calon presiden pikir mikirrrr pikir kowi periode babak bur uniform resource locator	hate speech
tau jokowi panggung jilatjilat prabowo dasar lintah uniform resource locator	abusive
barusan dongok dongok motor klakson tubi lampu merah oi dongok berisik norak nnpas tengok tau teman nndia chainknnaku menang ganti lu darah puteeeh	abusive
prabowo suka kampanye negatif kampung geli	hate speech
presiden jokowi gubernur anton program selaras jalan hasan	neutral
the lie tju siswi kelas b katolik santo petrus istri ronaldo pardede siswa kelas a katolik santo petrus	neutral
dengar ulama otot kriminalisasi ulama lengser jokowi	hate speech
bencong bacot cewek kayak banci amen kasih duit bacot xfxfxxxfxfxxxfxfxxnmending cakap jelek kayak gitunmadesu xfxfxxxfxfxxnmentioned gue langsung kutip twit	abusive
